code,region,city,district,fullname,region_code,city_code,district_code
2820065000,인천광역시,남동구,장수서창동,인천광역시 남동구 장수서창동,28,28200,2820065000
2820066000,인천광역시,남동구,남촌도림동,인천광역시 남동구 남촌도림동,28,28200,2820066000
2820067000,인천광역시,남동구,논현고잔동,인천광역시 남동구 논현고잔동,28,28200,2820067000
2820068000,인천광역시,남동구,논현동,인천광역시 남동구 논현동,28,28200,2820068000
2820069000,인천광역시,남동구,논현1동,인천광역시 남동구 논현1동,28,28200,2820069000
2820070000,인천광역시,남동구,논현2동,인천광역시 남동구 논현2동,28,28200,2820070000
2820071000,인천광역시,남동구,논현고잔동,인천광역시 남동구 논현고잔동,28,28200,2820071000
2823000000,인천광역시,북구,NA,인천광역시 북구,28,28230,2823000000
2823051000,인천광역시,북구,부평1동,인천광역시 북구 부평1동,28,28230,2823051000
2823052000,인천광역시,북구,부평2동,인천광역시 북구 부평2동,28,28230,2823052000
2823053000,인천광역시,북구,부평3동,인천광역시 북구 부평3동,28,28230,2823053000
2823054000,인천광역시,북구,부평4동,인천광역시 북구 부평4동,28,28230,2823054000
2823055000,인천광역시,북구,부평5동,인천광역시 북구 부평5동,28,28230,2823055000
2823056000,인천광역시,북구,부평6동,인천광역시 북구 부평6동,28,28230,2823056000
2823057000,인천광역시,북구,산곡1동,인천광역시 북구 산곡1동,28,28230,2823057000
2823058000,인천광역시,북구,산곡2동,인천광역시 북구 산곡2동,28,28230,2823058000
2823058100,인천광역시,북구,산곡3동,인천광역시 북구 산곡3동,28,28230,2823058100
2823058200,인천광역시,북구,산곡4동,인천광역시 북구 산곡4동,28,28230,2823058200
2823059100,인천광역시,북구,청천1동,인천광역시 북구 청천1동,28,28230,2823059100
2823059200,인천광역시,북구,청천2동,인천광역시 북구 청천2동,28,28230,2823059200
2823060100,인천광역시,북구,효성1동,인천광역시 북구 효성1동,28,28230,2823060100
2823060200,인천광역시,북구,효성2동,인천광역시 북구 효성2동,28,28230,2823060200
2823061100,인천광역시,북구,계산1동,인천광역시 북구 계산1동,28,28230,2823061100
2823061200,인천광역시,북구,계산2동,인천광역시 북구 계산2동,28,28230,2823061200
2823061300,인천광역시,북구,계산3동,인천광역시 북구 계산3동,28,28230,2823061300
2823062100,인천광역시,북구,작전1동,인천광역시 북구 작전1동,28,28230,2823062100
2823062200,인천광역시,북구,작전2동,인천광역시 북구 작전2동,28,28230,2823062200
2823062300,인천광역시,북구,작전3동,인천광역시 북구 작전3동,28,28230,2823062300
2823063000,인천광역시,북구,서운동,인천광역시 북구 서운동,28,28230,2823063000
2823064100,인천광역시,북구,갈산1동,인천광역시 북구 갈산1동,28,28230,2823064100
2823064200,인천광역시,북구,갈산2동,인천광역시 북구 갈산2동,28,28230,2823064200
2823064500,인천광역시,북구,삼산동,인천광역시 북구 삼산동,28,28230,2823064500
2823065000,인천광역시,북구,부개1동,인천광역시 북구 부개1동,28,28230,2823065000
2823066000,인천광역시,북구,부개2동,인천광역시 북구 부개2동,28,28230,2823066000
2823066100,인천광역시,북구,부개3동,인천광역시 북구 부개3동,28,28230,2823066100
2823067000,인천광역시,북구,일신동,인천광역시 북구 일신동,28,28230,2823067000
2823068000,인천광역시,북구,십정1동,인천광역시 북구 십정1동,28,28230,2823068000
2823069000,인천광역시,북구,십정2동,인천광역시 북구 십정2동,28,28230,2823069000
2823071000,인천광역시,북구,계양1동,인천광역시 북구 계양1동,28,28230,2823071000
2823072000,인천광역시,북구,계양2동,인천광역시 북구 계양2동,28,28230,2823072000
2823500000,인천광역시,북구계양출장,NA,인천광역시 북구계양출장,28,28235,2823500000
2823700000,인천광역시,부평구,NA,인천광역시 부평구,28,28237,2823700000
2823751000,인천광역시,부평구,부평1동,인천광역시 부평구 부평1동,28,28237,2823751000
2823752000,인천광역시,부평구,부평2동,인천광역시 부평구 부평2동,28,28237,2823752000
2823753000,인천광역시,부평구,부평3동,인천광역시 부평구 부평3동,28,28237,2823753000
2823754000,인천광역시,부평구,부평4동,인천광역시 부평구 부평4동,28,28237,2823754000
2823755000,인천광역시,부평구,부평5동,인천광역시 부평구 부평5동,28,28237,2823755000
2823756000,인천광역시,부평구,부평6동,인천광역시 부평구 부평6동,28,28237,2823756000
2823757000,인천광역시,부평구,산곡1동,인천광역시 부평구 산곡1동,28,28237,2823757000
2823758000,인천광역시,부평구,산곡2동,인천광역시 부평구 산곡2동,28,28237,2823758000
2823758100,인천광역시,부평구,산곡3동,인천광역시 부평구 산곡3동,28,28237,2823758100
2823758200,인천광역시,부평구,산곡4동,인천광역시 부평구 산곡4동,28,28237,2823758200
2823759100,인천광역시,부평구,청천1동,인천광역시 부평구 청천1동,28,28237,2823759100
2823759200,인천광역시,부평구,청천2동,인천광역시 부평구 청천2동,28,28237,2823759200
2823764100,인천광역시,부평구,갈산1동,인천광역시 부평구 갈산1동,28,28237,2823764100
2823764200,인천광역시,부평구,갈산2동,인천광역시 부평구 갈산2동,28,28237,2823764200
2823764500,인천광역시,부평구,삼산동,인천광역시 부평구 삼산동,28,28237,2823764500
2823764600,인천광역시,부평구,삼산1동,인천광역시 부평구 삼산1동,28,28237,2823764600
2823764800,인천광역시,부평구,삼산2동,인천광역시 부평구 삼산2동,28,28237,2823764800
2823765000,인천광역시,부평구,부개1동,인천광역시 부평구 부개1동,28,28237,2823765000
2823766000,인천광역시,부평구,부개2동,인천광역시 부평구 부개2동,28,28237,2823766000
2823766100,인천광역시,부평구,부개3동,인천광역시 부평구 부개3동,28,28237,2823766100
2823767000,인천광역시,부평구,일신동,인천광역시 부평구 일신동,28,28237,2823767000
2823768000,인천광역시,부평구,십정1동,인천광역시 부평구 십정1동,28,28237,2823768000
2823769000,인천광역시,부평구,십정2동,인천광역시 부평구 십정2동,28,28237,2823769000
2824500000,인천광역시,계양구,NA,인천광역시 계양구,28,28245,2824500000
2824560100,인천광역시,계양구,효성1동,인천광역시 계양구 효성1동,28,28245,2824560100
2824560200,인천광역시,계양구,효성2동,인천광역시 계양구 효성2동,28,28245,2824560200
2824561100,인천광역시,계양구,계산1동,인천광역시 계양구 계산1동,28,28245,2824561100
2824561200,인천광역시,계양구,계산2동,인천광역시 계양구 계산2동,28,28245,2824561200
2824561300,인천광역시,계양구,계산3동,인천광역시 계양구 계산3동,28,28245,2824561300
2824561400,인천광역시,계양구,계산4동,인천광역시 계양구 계산4동,28,28245,2824561400
2824562100,인천광역시,계양구,작전1동,인천광역시 계양구 작전1동,28,28245,2824562100
2824562200,인천광역시,계양구,작전2동,인천광역시 계양구 작전2동,28,28245,2824562200
2824562300,인천광역시,계양구,작전3동,인천광역시 계양구 작전3동,28,28245,2824562300
2824563000,인천광역시,계양구,서운동,인천광역시 계양구 서운동,28,28245,2824563000
2824564000,인천광역시,계양구,작전서운동,인천광역시 계양구 작전서운동,28,28245,2824564000
2824571000,인천광역시,계양구,계양1동,인천광역시 계양구 계양1동,28,28245,2824571000
2824572000,인천광역시,계양구,계양2동,인천광역시 계양구 계양2동,28,28245,2824572000
2824573000,인천광역시,계양구,계양3동,인천광역시 계양구 계양3동,28,28245,2824573000
2826000000,인천광역시,서구,NA,인천광역시 서구,28,28260,2826000000
2826051000,인천광역시,서구,검암동,인천광역시 서구 검암동,28,28260,2826051000
2826051500,인천광역시,서구,검암경서동,인천광역시 서구 검암경서동,28,28260,2826051500
2826052000,인천광역시,서구,경서동,인천광역시 서구 경서동,28,28260,2826052000
2826053000,인천광역시,서구,연희동,인천광역시 서구 연희동,28,28260,2826053000
2826053500,인천광역시,서구,청라동,인천광역시 서구 청라동,28,28260,2826053500
2826053600,인천광역시,서구,청라1동,인천광역시 서구 청라1동,28,28260,2826053600
2826053700,인천광역시,서구,청라2동,인천광역시 서구 청라2동,28,28260,2826053700
2826054200,인천광역시,서구,가정1동,인천광역시 서구 가정1동,28,28260,2826054200
2826054300,인천광역시,서구,가정2동,인천광역시 서구 가정2동,28,28260,2826054300
2826054400,인천광역시,서구,가정3동,인천광역시 서구 가정3동,28,28260,2826054400
2826054600,인천광역시,서구,신현동,인천광역시 서구 신현동,28,28260,2826054600
2826055000,인천광역시,서구,석남1동,인천광역시 서구 석남1동,28,28260,2826055000
2826056000,인천광역시,서구,석남2동,인천광역시 서구 석남2동,28,28260,2826056000
2826056100,인천광역시,서구,석남3동,인천광역시 서구 석남3동,28,28260,2826056100
2826057000,인천광역시,서구,원창동,인천광역시 서구 원창동,28,28260,2826057000
2826057500,인천광역시,서구,신현원창동,인천광역시 서구 신현원창동,28,28260,2826057500
2826058000,인천광역시,서구,가좌1동,인천광역시 서구 가좌1동,28,28260,2826058000
2826059000,인천광역시,서구,가좌2동,인천광역시 서구 가좌2동,28,28260,2826059000
2826060000,인천광역시,서구,가좌3동,인천광역시 서구 가좌3동,28,28260,2826060000
2826061000,인천광역시,서구,가좌4동,인천광역시 서구 가좌4동,28,28260,2826061000
2826062000,인천광역시,서구,검단동,인천광역시 서구 검단동,28,28260,2826062000
2826063000,인천광역시,서구,검단1동,인천광역시 서구 검단1동,28,28260,2826063000
2826064000,인천광역시,서구,검단2동,인천광역시 서구 검단2동,28,28260,2826064000
2826065000,인천광역시,서구,검단3동,인천광역시 서구 검단3동,28,28260,2826065000
2826066000,인천광역시,서구,검단4동,인천광역시 서구 검단4동,28,28260,2826066000
2826067000,인천광역시,서구,검단5동,인천광역시 서구 검단5동,28,28260,2826067000
2826500000,인천광역시,서구검단출장,NA,인천광역시 서구검단출장,28,28265,2826500000
2871000000,인천광역시,강화군,NA,인천광역시 강화군,28,28710,2871000000
2871025000,인천광역시,강화군,강화읍,인천광역시 강화군 강화읍,28,28710,2871025000
2871031000,인천광역시,강화군,선원면,인천광역시 강화군 선원면,28,28710,2871031000
2871032000,인천광역시,강화군,불은면,인천광역시 강화군 불은면,28,28710,2871032000
2871033000,인천광역시,강화군,길상면,인천광역시 강화군 길상면,28,28710,2871033000
2871034000,인천광역시,강화군,화도면,인천광역시 강화군 화도면,28,28710,2871034000
2871035000,인천광역시,강화군,양도면,인천광역시 강화군 양도면,28,28710,2871035000
2871036000,인천광역시,강화군,내가면,인천광역시 강화군 내가면,28,28710,2871036000
2871037000,인천광역시,강화군,하점면,인천광역시 강화군 하점면,28,28710,2871037000
2871038000,인천광역시,강화군,양사면,인천광역시 강화군 양사면,28,28710,2871038000
2871039000,인천광역시,강화군,송해면,인천광역시 강화군 송해면,28,28710,2871039000
2871040000,인천광역시,강화군,교동면,인천광역시 강화군 교동면,28,28710,2871040000
2871041000,인천광역시,강화군,삼산면,인천광역시 강화군 삼산면,28,28710,2871041000
2871042000,인천광역시,강화군,서도면,인천광역시 강화군 서도면,28,28710,2871042000
2871042500,인천광역시,강화군,서도면볼음출장소,인천광역시 강화군 서도면볼음출장소,28,28710,2871042500
2872000000,인천광역시,옹진군,NA,인천광역시 옹진군,28,28720,2872000000
2872031000,인천광역시,옹진군,북도면,인천광역시 옹진군 북도면,28,28720,2872031000
2872031500,인천광역시,옹진군,북도면장봉출장소,인천광역시 옹진군 북도면장봉출장소,28,28720,2872031500
2872032000,인천광역시,옹진군,송림면,인천광역시 옹진군 송림면,28,28720,2872032000
2872033000,인천광역시,옹진군,백령면,인천광역시 옹진군 백령면,28,28720,2872033000
2872034000,인천광역시,옹진군,대청면,인천광역시 옹진군 대청면,28,28720,2872034000
2872034500,인천광역시,옹진군,대청면소청출장소,인천광역시 옹진군 대청면소청출장소,28,28720,2872034500
2872035000,인천광역시,옹진군,덕적면,인천광역시 옹진군 덕적면,28,28720,2872035000
2872036000,인천광역시,옹진군,영흥면,인천광역시 옹진군 영흥면,28,28720,2872036000
2872037000,인천광역시,옹진군,자월면,인천광역시 옹진군 자월면,28,28720,2872037000
2872038000,인천광역시,옹진군,연평면,인천광역시 옹진군 연평면,28,28720,2872038000
2900000000,광주광역시,NA,NA,광주광역시,29,29000,2900000000
2911000000,광주광역시,동구,NA,광주광역시 동구,29,29110,2911000000
2911051000,광주광역시,동구,대금동,광주광역시 동구 대금동,29,29110,2911051000
2911052000,광주광역시,동구,충수동,광주광역시 동구 충수동,29,29110,2911052000
2911052500,광주광역시,동구,충장동,광주광역시 동구 충장동,29,29110,2911052500
2911053000,광주광역시,동구,대의동,광주광역시 동구 대의동,29,29110,2911053000
2911054000,광주광역시,동구,동명1동,광주광역시 동구 동명1동,29,29110,2911054000
2911054500,광주광역시,동구,동명동,광주광역시 동구 동명동,29,29110,2911054500
2911055000,광주광역시,동구,동명2동,광주광역시 동구 동명2동,29,29110,2911055000
2911056000,광주광역시,동구,계림1동,광주광역시 동구 계림1동,29,29110,2911056000
2911057000,광주광역시,동구,계림2동,광주광역시 동구 계림2동,29,29110,2911057000
2911058000,광주광역시,동구,계림3동,광주광역시 동구 계림3동,29,29110,2911058000
2911059000,광주광역시,동구,산수1동,광주광역시 동구 산수1동,29,29110,2911059000
2911060000,광주광역시,동구,산수2동,광주광역시 동구 산수2동,29,29110,2911060000
2911061000,광주광역시,동구,산수3동,광주광역시 동구 산수3동,29,29110,2911061000
2911062000,광주광역시,동구,지산1동,광주광역시 동구 지산1동,29,29110,2911062000
2911063000,광주광역시,동구,지산2동,광주광역시 동구 지산2동,29,29110,2911063000
2911064000,광주광역시,동구,남금동,광주광역시 동구 남금동,29,29110,2911064000
2911065000,광주광역시,동구,충금동,광주광역시 동구 충금동,29,29110,2911065000
2911065500,광주광역시,동구,서남동,광주광역시 동구 서남동,29,29110,2911065500
2911066000,광주광역시,동구,삼성동,광주광역시 동구 삼성동,29,29110,2911066000
2911067000,광주광역시,동구,서석동,광주광역시 동구 서석동,29,29110,2911067000
2911068000,광주광역시,동구,학1동,광주광역시 동구 학1동,29,29110,2911068000
2911068500,광주광역시,동구,학동,광주광역시 동구 학동,29,29110,2911068500
2911069000,광주광역시,동구,학2동,광주광역시 동구 학2동,29,29110,2911069000
2911070000,광주광역시,동구,학3동,광주광역시 동구 학3동,29,29110,2911070000
2911071000,광주광역시,동구,학운동,광주광역시 동구 학운동,29,29110,2911071000
2911072000,광주광역시,동구,지원동,광주광역시 동구 지원동,29,29110,2911072000
2911073000,광주광역시,동구,지원1동,광주광역시 동구 지원1동,29,29110,2911073000
2911074000,광주광역시,동구,지원2동,광주광역시 동구 지원2동,29,29110,2911074000
2914000000,광주광역시,서구,NA,광주광역시 서구,29,29140,2914000000
2914051000,광주광역시,서구,양림동,광주광역시 서구 양림동,29,29140,2914051000
2914052000,광주광역시,서구,방림제1동,광주광역시 서구 방림제1동,29,29140,2914052000
2914053000,광주광역시,서구,방림제2동,광주광역시 서구 방림제2동,29,29140,2914053000
2914053600,광주광역시,서구,봉선동,광주광역시 서구 봉선동,29,29140,2914053600
2914054000,광주광역시,서구,사구동,광주광역시 서구 사구동,29,29140,2914054000
2914055000,광주광역시,서구,서제1동,광주광역시 서구 서제1동,29,29140,2914055000
2914056000,광주광역시,서구,서제2동,광주광역시 서구 서제2동,29,29140,2914056000
2914057000,광주광역시,서구,양1동,광주광역시 서구 양1동,29,29140,2914057000
2914057500,광주광역시,서구,양동,광주광역시 서구 양동,29,29140,2914057500
2914058000,광주광역시,서구,양2동,광주광역시 서구 양2동,29,29140,2914058000
2914059000,광주광역시,서구,양3동,광주광역시 서구 양3동,29,29140,2914059000
2914060000,광주광역시,서구,월산제1동,광주광역시 서구 월산제1동,29,29140,2914060000
2914061000,광주광역시,서구,월산제2동,광주광역시 서구 월산제2동,29,29140,2914061000
2914062000,광주광역시,서구,월산제3동,광주광역시 서구 월산제3동,29,29140,2914062000
2914063000,광주광역시,서구,월산제4동,광주광역시 서구 월산제4동,29,29140,2914063000
2914064000,광주광역시,서구,월산제5동,광주광역시 서구 월산제5동,29,29140,2914064000
2914065000,광주광역시,서구,농성1동,광주광역시 서구 농성1동,29,29140,2914065000
2914066000,광주광역시,서구,농성2동,광주광역시 서구 농성2동,29,29140,2914066000
2914067000,광주광역시,서구,백운제1동,광주광역시 서구 백운제1동,29,29140,2914067000
2914068000,광주광역시,서구,백운제2동,광주광역시 서구 백운제2동,29,29140,2914068000
2914069000,광주광역시,서구,주월제1동,광주광역시 서구 주월제1동,29,29140,2914069000
2914070000,광주광역시,서구,주월제2동,광주광역시 서구 주월제2동,29,29140,2914070000
2914071000,광주광역시,서구,효덕동,광주광역시 서구 효덕동,29,29140,2914071000
2914072000,광주광역시,서구,송암동,광주광역시 서구 송암동,29,29140,2914072000
2914073000,광주광역시,서구,광천동,광주광역시 서구 광천동,29,29140,2914073000
2914074000,광주광역시,서구,유덕동,광주광역시 서구 유덕동,29,29140,2914074000
2914074500,광주광역시,서구,치평동,광주광역시 서구 치평동,29,29140,2914074500
2914075100,광주광역시,서구,상무1동,광주광역시 서구 상무1동,29,29140,2914075100
2914075200,광주광역시,서구,상무2동,광주광역시 서구 상무2동,29,29140,2914075200
2914076000,광주광역시,서구,화정1동,광주광역시 서구 화정1동,29,29140,2914076000
2914077000,광주광역시,서구,화정2동,광주광역시 서구 화정2동,29,29140,2914077000
2914078000,광주광역시,서구,화정3동,광주광역시 서구 화정3동,29,29140,2914078000
2914079000,광주광역시,서구,화정4동,광주광역시 서구 화정4동,29,29140,2914079000
2914080000,광주광역시,서구,서창동,광주광역시 서구 서창동,29,29140,2914080000
2914081000,광주광역시,서구,금호풍암동,광주광역시 서구 금호풍암동,29,29140,2914081000
2914082000,광주광역시,서구,금호동,광주광역시 서구 금호동,29,29140,2914082000
2914082100,광주광역시,서구,금호1동,광주광역시 서구 금호1동,29,29140,2914082100
2914082400,광주광역시,서구,금호2동,광주광역시 서구 금호2동,29,29140,2914082400
2914083000,광주광역시,서구,풍암동,광주광역시 서구 풍암동,29,29140,2914083000
2914084000,광주광역시,서구,동천동,광주광역시 서구 동천동,29,29140,2914084000
2915500000,광주광역시,남구,NA,광주광역시 남구,29,29155,2915500000
2915551000,광주광역시,남구,양림동,광주광역시 남구 양림동,29,29155,2915551000
2915552000,광주광역시,남구,방림1동,광주광역시 남구 방림1동,29,29155,2915552000
2915553000,광주광역시,남구,방림2동,광주광역시 남구 방림2동,29,29155,2915553000
2915553600,광주광역시,남구,봉선동,광주광역시 남구 봉선동,29,29155,2915553600
2915553700,광주광역시,남구,봉선1동,광주광역시 남구 봉선1동,29,29155,2915553700
2915553800,광주광역시,남구,봉선2동,광주광역시 남구 봉선2동,29,29155,2915553800
2915554000,광주광역시,남구,사구동,광주광역시 남구 사구동,29,29155,2915554000
2915554500,광주광역시,남구,사직동,광주광역시 남구 사직동,29,29155,2915554500
2915555000,광주광역시,남구,서1동,광주광역시 남구 서1동,29,29155,2915555000
2915556000,광주광역시,남구,서2동,광주광역시 남구 서2동,29,29155,2915556000
2915560000,광주광역시,남구,월산1동,광주광역시 남구 월산1동,29,29155,2915560000
2915560500,광주광역시,남구,월산동,광주광역시 남구 월산동,29,29155,2915560500
2915561000,광주광역시,남구,월산2동,광주광역시 남구 월산2동,29,29155,2915561000
2915562000,광주광역시,남구,월산3동,광주광역시 남구 월산3동,29,29155,2915562000
2915563000,광주광역시,남구,월산4동,광주광역시 남구 월산4동,29,29155,2915563000
2915564000,광주광역시,남구,월산5동,광주광역시 남구 월산5동,29,29155,2915564000
2915567000,광주광역시,남구,백운1동,광주광역시 남구 백운1동,29,29155,2915567000
2915568000,광주광역시,남구,백운2동,광주광역시 남구 백운2동,29,29155,2915568000
2915569000,광주광역시,남구,주월1동,광주광역시 남구 주월1동,29,29155,2915569000
2915570000,광주광역시,남구,주월2동,광주광역시 남구 주월2동,29,29155,2915570000
2915571000,광주광역시,남구,효덕동,광주광역시 남구 효덕동,29,29155,2915571000
2915572000,광주광역시,남구,송암동,광주광역시 남구 송암동,29,29155,2915572000
2915573000,광주광역시,남구,대촌동,광주광역시 남구 대촌동,29,29155,2915573000
2917000000,광주광역시,북구,NA,광주광역시 북구,29,29170,2917000000
2917051000,광주광역시,북구,중흥1동,광주광역시 북구 중흥1동,29,29170,2917051000
2917052000,광주광역시,북구,중흥2동,광주광역시 북구 중흥2동,29,29170,2917052000
2917053000,광주광역시,북구,중흥3동,광주광역시 북구 중흥3동,29,29170,2917053000
2917054000,광주광역시,북구,유동,광주광역시 북구 유동,29,29170,2917054000
2917055000,광주광역시,북구,누문동,광주광역시 북구 누문동,29,29170,2917055000
2917055500,광주광역시,북구,중앙동,광주광역시 북구 중앙동,29,29170,2917055500
2917056000,광주광역시,북구,북동,광주광역시 북구 북동,29,29170,2917056000
2917057000,광주광역시,북구,임동,광주광역시 북구 임동,29,29170,2917057000
2917058000,광주광역시,북구,신안동,광주광역시 북구 신안동,29,29170,2917058000
2917059000,광주광역시,북구,용봉동,광주광역시 북구 용봉동,29,29170,2917059000
2917060000,광주광역시,북구,동운1동,광주광역시 북구 동운1동,29,29170,2917060000
2917060100,광주광역시,북구,운암1동,광주광역시 북구 운암1동,29,29170,2917060100
2917060200,광주광역시,북구,운암2동,광주광역시 북구 운암2동,29,29170,2917060200
2917060300,광주광역시,북구,운암3동,광주광역시 북구 운암3동,29,29170,2917060300
2917061000,광주광역시,북구,동운2동,광주광역시 북구 동운2동,29,29170,2917061000
2917061100,광주광역시,북구,동운3동,광주광역시 북구 동운3동,29,29170,2917061100
2917061500,광주광역시,북구,동림동,광주광역시 북구 동림동,29,29170,2917061500
2917062000,광주광역시,북구,우산동,광주광역시 북구 우산동,29,29170,2917062000
2917063000,광주광역시,북구,풍향1동,광주광역시 북구 풍향1동,29,29170,2917063000
2917063500,광주광역시,북구,풍향동,광주광역시 북구 풍향동,29,29170,2917063500
2917064000,광주광역시,북구,풍향2동,광주광역시 북구 풍향2동,29,29170,2917064000
2917065000,광주광역시,북구,문화동,광주광역시 북구 문화동,29,29170,2917065000
2917065500,광주광역시,북구,문흥동,광주광역시 북구 문흥동,29,29170,2917065500
2917065600,광주광역시,북구,문흥1동,광주광역시 북구 문흥1동,29,29170,2917065600
2917065700,광주광역시,북구,문흥2동,광주광역시 북구 문흥2동,29,29170,2917065700
2917066100,광주광역시,북구,두암1동,광주광역시 북구 두암1동,29,29170,2917066100
2917066200,광주광역시,북구,두암2동,광주광역시 북구 두암2동,29,29170,2917066200
2917066300,광주광역시,북구,두암3동,광주광역시 북구 두암3동,29,29170,2917066300
2917066600,광주광역시,북구,삼각동,광주광역시 북구 삼각동,29,29170,2917066600
2917066900,광주광역시,북구,일곡동,광주광역시 북구 일곡동,29,29170,2917066900
2917067000,광주광역시,북구,서산동,광주광역시 북구 서산동,29,29170,2917067000
2917067300,광주광역시,북구,매곡동,광주광역시 북구 매곡동,29,29170,2917067300
2917067500,광주광역시,북구,오치동,광주광역시 북구 오치동,29,29170,2917067500
2917067600,광주광역시,북구,오치1동,광주광역시 북구 오치1동,29,29170,2917067600
2917067700,광주광역시,북구,오치2동,광주광역시 북구 오치2동,29,29170,2917067700
2917068000,광주광역시,북구,충효동,광주광역시 북구 충효동,29,29170,2917068000
2917068500,광주광역시,북구,석곡동,광주광역시 북구 석곡동,29,29170,2917068500
2917069000,광주광역시,북구,청옥동,광주광역시 북구 청옥동,29,29170,2917069000
2917069500,광주광역시,북구,건국동,광주광역시 북구 건국동,29,29170,2917069500
2917069600,광주광역시,북구,양산동,광주광역시 북구 양산동,29,29170,2917069600
2917070000,광주광역시,북구,장운동,광주광역시 북구 장운동,29,29170,2917070000
2917071000,광주광역시,북구,본촌동,광주광역시 북구 본촌동,29,29170,2917071000
2917072000,광주광역시,북구,우치동,광주광역시 북구 우치동,29,29170,2917072000
2917073000,광주광역시,북구,삼소동,광주광역시 북구 삼소동,29,29170,2917073000
2920000000,광주광역시,광산구,NA,광주광역시 광산구,29,29200,2920000000
2920051500,광주광역시,광산구,송정1동,광주광역시 광산구 송정1동,29,29200,2920051500
2920052500,광주광역시,광산구,송정2동,광주광역시 광산구 송정2동,29,29200,2920052500
2920053500,광주광역시,광산구,송정3동,광주광역시 광산구 송정3동,29,29200,2920053500
2920054000,광주광역시,광산구,도산동,광주광역시 광산구 도산동,29,29200,2920054000
2920055000,광주광역시,광산구,신흥동,광주광역시 광산구 신흥동,29,29200,2920055000
2920056000,광주광역시,광산구,용운동,광주광역시 광산구 용운동,29,29200,2920056000
2920056500,광주광역시,광산구,어룡동,광주광역시 광산구 어룡동,29,29200,2920056500
2920057000,광주광역시,광산구,소촌동,광주광역시 광산구 소촌동,29,29200,2920057000
2920058000,광주광역시,광산구,우산동,광주광역시 광산구 우산동,29,29200,2920058000
2920059000,광주광역시,광산구,월곡동,광주광역시 광산구 월곡동,29,29200,2920059000
2920060000,광주광역시,광산구,월곡1동,광주광역시 광산구 월곡1동,29,29200,2920060000
2920061000,광주광역시,광산구,월곡2동,광주광역시 광산구 월곡2동,29,29200,2920061000
2920062000,광주광역시,광산구,비아동,광주광역시 광산구 비아동,29,29200,2920062000
2920062400,광주광역시,광산구,첨단1동,광주광역시 광산구 첨단1동,29,29200,2920062400
2920062500,광주광역시,광산구,비아첨단지소,광주광역시 광산구 비아첨단지소,29,29200,2920062500
2920062600,광주광역시,광산구,첨단2동,광주광역시 광산구 첨단2동,29,29200,2920062600
2920062700,광주광역시,광산구,첨단동,광주광역시 광산구 첨단동,29,29200,2920062700
2920063000,광주광역시,광산구,신가동,광주광역시 광산구 신가동,29,29200,2920063000
2920063500,광주광역시,광산구,운남동,광주광역시 광산구 운남동,29,29200,2920063500
2920063700,광주광역시,광산구,수완동,광주광역시 광산구 수완동,29,29200,2920063700
2920064000,광주광역시,광산구,하남동,광주광역시 광산구 하남동,29,29200,2920064000
2920065000,광주광역시,광산구,임곡동,광주광역시 광산구 임곡동,29,29200,2920065000
2920066000,광주광역시,광산구,동곡동,광주광역시 광산구 동곡동,29,29200,2920066000
2920067000,광주광역시,광산구,평동,광주광역시 광산구 평동,29,29200,2920067000
2920068000,광주광역시,광산구,삼도동,광주광역시 광산구 삼도동,29,29200,2920068000
2920069000,광주광역시,광산구,본량동,광주광역시 광산구 본량동,29,29200,2920069000
2920070000,광주광역시,광산구,신창동,광주광역시 광산구 신창동,29,29200,2920070000
2920081000,광주광역시,광산구,비아출장소,광주광역시 광산구 비아출장소,29,29200,2920081000
2920081500,광주광역시,광산구,비아.신가지소,광주광역시 광산구 비아.신가지소,29,29200,2920081500
2920082000,광주광역시,광산구,하남출장소,광주광역시 광산구 하남출장소,29,29200,2920082000
2920083000,광주광역시,광산구,임곡출장소,광주광역시 광산구 임곡출장소,29,29200,2920083000
2920084000,광주광역시,광산구,동곡출장소,광주광역시 광산구 동곡출장소,29,29200,2920084000
2920085000,광주광역시,광산구,평동출장소,광주광역시 광산구 평동출장소,29,29200,2920085000
2920086000,광주광역시,광산구,삼도출장소,광주광역시 광산구 삼도출장소,29,29200,2920086000
2920087000,광주광역시,광산구,본량출장소,광주광역시 광산구 본량출장소,29,29200,2920087000
2920088000,광주광역시,광산구,대촌출장소,광주광역시 광산구 대촌출장소,29,29200,2920088000
2920089000,광주광역시,광산구,서창출장소,광주광역시 광산구 서창출장소,29,29200,2920089000
3000000000,대전광역시,NA,NA,대전광역시,30,30000,3000000000
3011000000,대전광역시,동구,NA,대전광역시 동구,30,30110,3011000000
3011051000,대전광역시,동구,원동,대전광역시 동구 원동,30,30110,3011051000
3011051500,대전광역시,동구,중앙동,대전광역시 동구 중앙동,30,30110,3011051500
3011052000,대전광역시,동구,인동,대전광역시 동구 인동,30,30110,3011052000
3011053000,대전광역시,동구,효동,대전광역시 동구 효동,30,30110,3011053000
3011054000,대전광역시,동구,신흥동,대전광역시 동구 신흥동,30,30110,3011054000
3011054500,대전광역시,동구,신인동,대전광역시 동구 신인동,30,30110,3011054500
3011055100,대전광역시,동구,판암1동,대전광역시 동구 판암1동,30,30110,3011055100
3011055200,대전광역시,동구,판암2동,대전광역시 동구 판암2동,30,30110,3011055200
